monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,Cooking Allowed,Sauna,Gymnasium,Multipurpose hall,Minimart,Internet,Squash Court,Jogging Track,Club house,Washing Machine,Security,Barbeque area,Lift,Air-Cond,Playground,Swimming Pool,Tennis Court,Near KTM/LRT,location_bin
2600.0,Jalan Sultan Ismail,Condominium,2,1.0,1.0,1200,2,Kuala Lumpur,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,6
1500.0,Cheras,Condominium,4,1.0,2.0,1101,0,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,3
1500.0,Cheras,Condominium,4,1.0,2.0,1101,0,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,3
2700.0,Cheras,Service Residence,3,1.0,2.0,860,2,Kuala Lumpur,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3
1599.0,Wangsa Maju,Apartment,3,1.0,2.0,770,1,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4
1499.0,Wangsa Maju,Apartment,4,1.0,2.0,850,1,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4
1700.0,Taman Desa,Condominium,3,2.0,2.0,921,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1600.0,Taman Desa,Condominium,3,2.0,2.0,921,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
2500.0,Old Klang Road,Condominium,2,1.0,2.0,850,2,Kuala Lumpur,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,5
750.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,3
750.0,KLCC,Apartment,2,0.0,1.0,650,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1200.0,Kepong,Apartment,3,1.0,2.0,1023,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3
1150.0,Kepong,Service Residence,2,1.0,1.0,460,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1800.0,Bukit Jalil,Condominium,3,1.0,3.0,1239,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
800.0,Kepong,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3
800.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1000.0,Puchong,Others,1,0.0,1.0,750,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1400.0,OUG,Service Residence,3,1.0,2.0,950,1,Kuala Lumpur,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,3
1950.0,Cheras,Condominium,2,2.0,2.0,893,1,Kuala Lumpur,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,3
700.0,Ampang,Flat,3,1.0,1.0,760,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300.0,Ampang,Apartment,3,2.0,2.0,926,1,Kuala Lumpur,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3
1000.0,Cheras,Apartment,3,1.0,2.0,800,2,Kuala Lumpur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
2500.0,Jalan Ipoh,Condominium,3,2.0,2.0,1087,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
900.0,Wangsa Maju,Flat,2,1.0,1.0,700,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
1600.0,Cheras,Service Residence,3,1.0,2.0,819,1,Kuala Lumpur,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3
1400.0,Bukit Jalil,Condominium,4,1.0,2.0,1080,1,Kuala Lumpur,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,3
1900.0,Sungai Besi,Service Residence,2,2.0,2.0,1025,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
2000.0,Sungai Besi,Service Residence,2,2.0,2.0,1025,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
2200.0,Sungai Besi,Service Residence,2,2.0,2.0,1025,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1500.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1500.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1350.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1250.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1500.0,Sungai Besi,Condominium,3,2.0,2.0,1082,2,Kuala Lumpur,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,4
1550.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1900.0,Cheras,Condominium,3,2.0,2.0,947,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1400.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
2000.0,Sungai Besi,Condominium,3,2.0,2.0,839,2,Kuala Lumpur,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,4
2300.0,Kepong,Condominium,3,2.0,3.0,1216,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3
1600.0,Setapak,Apartment,3,1.0,1.0,719,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,4
1300.0,Cheras,Condominium,3,1.0,2.0,748,1,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,3
2000.0,Bukit Jalil,Condominium,4,1.0,3.0,1400,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,3
1750.0,Kepong,Service Residence,3,2.0,2.0,958,0,Kuala Lumpur,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,3
2700.0,Mont Kiara,Condominium,3,0.0,2.0,940,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6
2400.0,Taman Melawati,Service Residence,4,2.0,3.0,1253,2,Kuala Lumpur,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,6
1400.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1400.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1650.0,Sentul,Condominium,3,2.0,2.0,893,1,Kuala Lumpur,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,4
1199.0,OUG,Service Residence,3,1.0,2.0,950,1,Kuala Lumpur,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,3
1700.0,Cheras,Condominium,3,1.0,2.0,920,2,Kuala Lumpur,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,3
1300.0,Bukit Jalil,Apartment,3,1.0,2.0,1200,0,Kuala Lumpur,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3
1200.0,Cheras,Apartment,3,1.0,2.0,800,0,Kuala Lumpur,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3
2100.0,Bukit Jalil,Condominium,4,2.0,3.0,1023,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
2200.0,Bukit Jalil,Condominium,3,2.0,3.0,1023,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
700.0,Bukit Jalil,Apartment,3,1.0,2.0,902,0,Kuala Lumpur,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3
950.0,Jalan Ipoh,Apartment,3,1.0,2.0,1000,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
1800.0,Ampang Hilir,Service Residence,1,1.0,1.0,758,2,Kuala Lumpur,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,6
1400.0,Setapak,Condominium,3,1.0,2.0,800,1,Kuala Lumpur,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,4
1300.0,Cheras,Apartment,3,1.0,2.0,806,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
1200.0,Setapak,Condominium,3,1.0,2.0,800,0,Kuala Lumpur,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,4
2800.0,Sri Hartamas,Service Residence,3,1.0,3.0,1000,2,Kuala Lumpur,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,5
1080.0,Cheras,Apartment,3,1.0,2.0,780,0,Kuala Lumpur,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3
900.0,Kepong,Apartment,3,1.0,2.0,904,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3
1000.0,Cheras,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3
1400.0,Sentul,Condominium,3,1.0,2.0,900,1,Kuala Lumpur,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,4
1350.0,Jalan Ipoh,Condominium,3,1.0,2.0,1020,2,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,5
1600.0,Cheras,Condominium,3,1.0,2.0,1100,2,Kuala Lumpur,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3
1300.0,Bukit Jalil,Apartment,3,1.0,2.0,1200,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,3
2500.0,Kepong,Service Residence,3,2.0,2.0,1292,2,Kuala Lumpur,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,3
1500.0,Bandar Menjalara,Condominium,3,1.0,2.0,915,2,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,4
2000.0,Bukit Bintang,Service Residence,1,0.0,1.0,495,2,Kuala Lumpur,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,6
1280.0,Cheras,Condominium,3,1.0,2.0,960,2,Kuala Lumpur,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,3
1300.0,Cheras,Condominium,3,1.0,2.0,1000,1,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,3
1400.0,Cheras,Apartment,3,2.0,2.0,955,1,Kuala Lumpur,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,3
1400.0,Cheras,Condominium,3,1.0,2.0,755,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1700.0,Cheras,Condominium,3,1.0,2.0,920,2,Kuala Lumpur,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,3
1500.0,Cheras,Condominium,4,1.0,2.0,1142,1,Kuala Lumpur,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,3
780.0,Cheras,Flat,3,0.0,1.0,780,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2300.0,Taman Desa,Condominium,3,1.0,2.0,921,2,Kuala Lumpur,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,4
1800.0,KL City,Service Residence,1,1.0,1.0,900,2,Kuala Lumpur,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,6
1400.0,Sentul,Service Residence,3,1.0,2.0,900,1,Kuala Lumpur,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,4
1800.0,Bangsar,Apartment,3,1.0,1.0,650,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6
900.0,Pandan Indah,Apartment,3,0.0,1.0,700,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1550.0,Kuchai Lama,Condominium,3,1.0,2.0,1250,2,Kuala Lumpur,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,4
1000.0,Taman Desa,Apartment,3,1.0,2.0,1200,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,4
700.0,Kepong,Flat,2,0.0,2.0,750,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1900.0,Mont Kiara,Service Residence,1,1.0,1.0,531,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6
950.0,Setapak,Apartment,3,1.0,2.0,653,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4
1900.0,Setapak,Condominium,3,2.0,2.0,850,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1399.0,Setapak,Condominium,4,1.0,2.0,940,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1300.0,Sentul,Condominium,3,1.0,2.0,970,0,Kuala Lumpur,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,4
1800.0,Jalan Kuching,Condominium,3,1.0,2.0,1015,1,Kuala Lumpur,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,5
1800.0,Gombak,Service Residence,4,1.0,2.0,942,1,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4
2100.0,Setapak,Condominium,3,2.0,2.0,1100,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1500.0,Jalan Kuching,Condominium,2,1.0,2.0,875,1,Kuala Lumpur,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,5
600.0,Cheras,Flat,2,1.0,1.0,600,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300.0,Cheras,Condominium,3,1.0,2.0,850,2,Kuala Lumpur,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,3
1500.0,Setapak,Apartment,4,2.0,2.0,1000,1,Kuala Lumpur,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,4
1300.0,Seputeh,Condominium,2,1.0,2.0,970,2,Kuala Lumpur,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,5
1599.0,Setapak,Condominium,4,2.0,2.0,1000,1,Kuala Lumpur,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,4
1000.0,Kepong,Apartment,3,1.0,2.0,867,0,Kuala Lumpur,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3
800.0,Kepong,Apartment,3,1.0,2.0,907,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3
1550.0,Setapak,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,4
950.0,Ampang,Apartment,3,1.0,2.0,800,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
700.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,3
1100.0,Kepong,Condominium,3,1.0,2.0,932,0,Kuala Lumpur,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,3
900.0,Cheras,Service Residence,3,1.0,2.0,820,1,Kuala Lumpur,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,3
1100.0,Cheras,Condominium,1,1.0,1.0,717,1,Kuala Lumpur,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,3
1500.0,Setapak,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,4
2000.0,Ampang Hilir,Condominium,3,1.0,2.0,1100,2,Kuala Lumpur,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,6
1700.0,Sentul,Condominium,2,1.0,2.0,850,2,Kuala Lumpur,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,4
1400.0,Cheras,Condominium,4,0.0,2.0,1142,1,Kuala Lumpur,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1399.0,Setapak,Condominium,3,1.0,2.0,928,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1750.0,Sentul,Condominium,1,0.0,1.0,600,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2400.0,Sentul,Condominium,2,2.0,2.0,800,2,Kuala Lumpur,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4
1400.0,Sentul,Condominium,3,1.0,2.0,870,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1550.0,Sentul,Condominium,3,1.0,2.0,800,1,Kuala Lumpur,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,4
1500.0,Puchong,Service Residence,3,1.0,2.0,1009,1,Kuala Lumpur,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,2
1900.0,Bangsar,Condominium,1,1.0,1.0,567,2,Kuala Lumpur,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,6
1550.0,Setapak,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,4
1400.0,Bukit Jalil,Condominium,3,1.0,2.0,1000,2,Kuala Lumpur,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,3
1100.0,Bukit Jalil,Apartment,3,1.0,1.0,668,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,3
1400.0,Cheras,Service Residence,2,1.0,2.0,885,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1400.0,Sentul,Condominium,3,1.0,2.0,800,1,Kuala Lumpur,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,4
1300.0,Sentul,Condominium,3,1.0,2.0,1001,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
800.0,Kepong,Apartment,3,1.0,2.0,908,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3
1000.0,Cheras,Condominium,1,1.0,1.0,717,1,Kuala Lumpur,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,3
1500.0,Cheras,Service Residence,2,1.0,2.0,720,0,Kuala Lumpur,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,3
2500.0,Old Klang Road,Service Residence,2,2.0,2.0,871,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1800.0,Sentul,Apartment,3,1.0,2.0,853,2,Kuala Lumpur,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,4
1850.0,Mont Kiara,Service Residence,2,1.0,1.0,494,2,Kuala Lumpur,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,6
1750.0,Sri Petaling,Service Residence,3,0.0,3.0,855,1,Kuala Lumpur,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,4
2000.0,Keramat,Condominium,3,2.0,2.0,926,1,Kuala Lumpur,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,5
1300.0,Taman Desa,Condominium,3,1.0,2.0,938,0,Kuala Lumpur,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,4
1399.0,Sentul,Apartment,3,1.0,2.0,1001,1,Kuala Lumpur,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,4
1200.0,Sentul,Service Residence,2,1.0,1.0,646,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1100.0,Old Klang Road,Apartment,3,0.0,2.0,1326,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1100.0,Bukit Jalil,Apartment,3,1.0,2.0,670,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
2199.0,Setapak,Service Residence,3,2.0,2.0,880,2,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,4
1399.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3
1399.0,Sentul,Apartment,3,1.0,2.0,1001,1,Kuala Lumpur,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,4
2000.0,Keramat,Condominium,3,2.0,2.0,926,1,Kuala Lumpur,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,5
1000.0,Kepong,Apartment,3,1.0,2.0,800,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1900.0,Jalan Ipoh,Service Residence,2,1.0,2.0,936,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5
1400.0,Cheras,Service Residence,2,2.0,2.0,854,1,Kuala Lumpur,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,3
1900.0,Kepong,Apartment,3,1.0,2.0,1091,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1100.0,Kepong,Apartment,3,1.0,2.0,1300,1,Kuala Lumpur,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
1150.0,Cheras,Apartment,3,1.0,2.0,806,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
700.0,Ampang,Flat,2,0.0,1.0,600,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2000.0,Ampang,Condominium,2,1.0,2.0,1145,1,Kuala Lumpur,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,3
1700.0,Keramat,Condominium,3,2.0,2.0,926,1,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5
2000.0,KL City,Service Residence,1,1.0,1.0,650,2,Kuala Lumpur,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,6
1200.0,Cheras,Condominium,3,1.0,2.0,1000,1,Kuala Lumpur,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3
2000.0,Cheras,Service Residence,2,2.0,2.0,833,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3
2350.0,Jalan Ipoh,Service Residence,3,1.0,2.0,1087,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
2500.0,Bukit Jalil,Service Residence,3,1.0,2.0,1061,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1800.0,Taman Desa,Condominium,3,2.0,2.0,1042,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1700.0,Cheras,Condominium,3,1.0,2.0,1285,2,Kuala Lumpur,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3
1500.0,Ampang,Condominium,3,1.0,2.0,1420,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1800.0,Sentul,Service Residence,3,1.0,2.0,876,1,Kuala Lumpur,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4
1800.0,Sungai Besi,Condominium,3,2.0,2.0,1042,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1500.0,Cheras,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3
1200.0,Kepong,Apartment,3,1.0,2.0,980,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
1500.0,Cheras,Service Residence,1,2.0,1.0,618,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3
2300.0,Bukit Bintang,Service Residence,1,0.0,1.0,1100,2,Kuala Lumpur,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,6
2200.0,Bukit Bintang,Service Residence,2,1.0,1.0,624,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,6
1600.0,Cheras,Condominium,3,1.0,2.0,920,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,3
2600.0,Bukit Bintang,Service Residence,1,1.0,1.0,581,2,Kuala Lumpur,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,6
1600.0,Cheras,Condominium,4,1.0,2.0,1142,1,Kuala Lumpur,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,3
2500.0,Bukit Jalil,Service Residence,3,2.0,2.0,1039,2,Kuala Lumpur,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3
2000.0,Bukit Bintang,Service Residence,1,0.0,1.0,550,2,Kuala Lumpur,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,6
1500.0,Sentul,Service Residence,3,2.0,2.0,1095,1,Kuala Lumpur,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,4
1800.0,Cheras,Condominium,4,1.0,2.0,1364,2,Kuala Lumpur,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1500.0,Kuchai Lama,Condominium,3,1.0,2.0,1200,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4
800.0,Jalan Kuching,Apartment,3,0.0,2.0,1300,1,Kuala Lumpur,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5
1800.0,Ampang,Condominium,2,1.0,2.0,1145,1,Kuala Lumpur,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,3
